,added_on,altmetric_id,authors,cited_by_accounts_count,cited_by_feeds_count,cited_by_msm_count,cited_by_posts_count,cited_by_tweeters_count,cohorts,details_url,doi,history,images,is_oa,last_updated,published_on,readers,readers_count,schema,score,title,tq,type,url,large,medium,small
0,1504187631,24571670,['Charlie Jarvis'],2,1.0,,2,1,{'pub': 1},http://www.altmetric.com/details.php?citation_id=24571670,10.5519/0081520,"{'1y': 8.08, '6m': 8.08, '3m': 8.08, '1m': 8.08, '1w': 1, '6d': 1, '5d': 0, '4d': 0, '3d': 0, '2d': 0, '1d': 0, 'at': 8.08}","{'small': 'https://badges.altmetric.com/?size=64&score=9&types=bbbbtttt', 'medium': 'https://badges.altmetric.com/?size=100&score=9&types=bbbbtttt', 'large': 'https://badges.altmetric.com/?size=180&score=9&types=bbbbtttt'}",0,1504561756,1479081600,"{'citeulike': 0, 'mendeley': 0, 'connotea': 0}",0,1.5.4,8.08,Sloane Herbarium,,article,http://dx.doi.org/10.5519/0081520,https://badges.altmetric.com/?size=180&score=9&types=bbbbtttt,https://badges.altmetric.com/?size=100&score=9&types=bbbbtttt,https://badges.altmetric.com/?size=64&score=9&types=bbbbtttt
1,1490970197,18352776,"['Professor Graham N Stone, Professor Alfried Vogler, Dr Adam Vanbergen, Jacqueline Mackenzie-Dodds.']",13,1.0,,18,12,{'pub': 12},http://www.altmetric.com/details.php?citation_id=18352776,10.5519/0062900,"{'1y': 14.73, '6m': 14.73, '3m': 4.95, '1m': 0, '1w': 0, '6d': 0, '5d': 0, '4d': 0, '3d': 0, '2d': 0, '1d': 0, 'at': 14.73}","{'small': 'https://badges.altmetric.com/?size=64&score=15&types=bbtttttt', 'medium': 'https://badges.altmetric.com/?size=100&score=15&types=bbtttttt', 'large': 'https://badges.altmetric.com/?size=180&score=15&types=bbtttttt'}",0,1502017957,1490572800,"{'citeulike': 0, 'mendeley': 0, 'connotea': 0}",0,1.5.4,14.73,Insect Pollinators Initiative,"['The #IPIArchive data is available via #openaccess on the Data Portal #pollinators #ButterflyCount', 'Digitising Molecular collections now @NHM_London @BBSRC Insect Pollinators Initiative - science as #CultureIsDi…', 'Data from IPI projects are on their way', 'Digitising Molecular collections now']",article,http://dx.doi.org/10.5519/0062900,https://badges.altmetric.com/?size=180&score=15&types=bbtttttt,https://badges.altmetric.com/?size=100&score=15&types=bbtttttt,https://badges.altmetric.com/?size=64&score=15&types=bbtttttt
2,1503749404,24347051,"['Olha Schedrina, Louise Allan, Paul Brown, Laurence Livermore, Vincent S. Smith']",3,,,3,3,{'pub': 3},http://www.altmetric.com/details.php?citation_id=24347051,10.5519/0096731,"{'1y': 2.5, '6m': 2.5, '3m': 2.5, '1m': 2.5, '1w': 0, '6d': 0, '5d': 0, '4d': 0, '3d': 0, '2d': 0, '1d': 0, 'at': 2.5}","{'small': 'https://badges.altmetric.com/?size=64&score=3&types=tttttttt', 'medium': 'https://badges.altmetric.com/?size=100&score=3&types=tttttttt', 'large': 'https://badges.altmetric.com/?size=180&score=3&types=tttttttt'}",0,1503748319,1503619200,"{'citeulike': 0, 'mendeley': 0, 'connotea': 0}",0,1.5.4,2.5,Phthiraptera collection,,article,http://dx.doi.org/10.5519/0096731,https://badges.altmetric.com/?size=180&score=3&types=tttttttt,https://badges.altmetric.com/?size=100&score=3&types=tttttttt,https://badges.altmetric.com/?size=64&score=3&types=tttttttt
3,1485265780,15737327,['Natural History Museum'],21,,1.0,21,20,"{'pub': 17, 'sci': 1, 'com': 2}",http://www.altmetric.com/details.php?citation_id=15737327,10.5519/0002965,"{'1y': 25.25, '6m': 10, '3m': 1, '1m': 0, '1w': 0, '6d': 0, '5d': 0, '4d': 0, '3d': 0, '2d': 0, '1d': 0, 'at': 25.25}","{'small': 'https://badges.altmetric.com/?size=64&score=26&types=mttttttt', 'medium': 'https://badges.altmetric.com/?size=100&score=26&types=mttttttt', 'large': 'https://badges.altmetric.com/?size=180&score=26&types=mttttttt'}",0,1500734621,1418774400,"{'citeulike': 0, 'mendeley': 1, 'connotea': 0}",1,1.5.4,25.25,Collection specimens,['Starting #advent with an illustration from Hinze Hall ceiling. Holly (ilex aquifolium) available on the data portal'],article,http://dx.doi.org/10.5519/0002965,https://badges.altmetric.com/?size=180&score=26&types=mttttttt,https://badges.altmetric.com/?size=100&score=26&types=mttttttt,https://badges.altmetric.com/?size=64&score=26&types=mttttttt
4,1494602749,20076644,"['Daniel Lockett, Jackie Tweddle']",10,,,10,10,"{'pub': 8, 'sci': 2}",http://www.altmetric.com/details.php?citation_id=20076644,10.5519/0015223,"{'1y': 7.95, '6m': 7.95, '3m': 0.5, '1m': 0, '1w': 0, '6d': 0, '5d': 0, '4d': 0, '3d': 0, '2d': 0, '1d': 0, 'at': 7.95}","{'small': 'https://badges.altmetric.com/?size=64&score=8&types=tttttttt', 'medium': 'https://badges.altmetric.com/?size=100&score=8&types=tttttttt', 'large': 'https://badges.altmetric.com/?size=180&score=8&types=tttttttt'}",0,1500615949,1494460800,"{'citeulike': 0, 'mendeley': 0, 'connotea': 0}",0,1.5.4,7.95,Ludlow Museum Fossils in Shropshire Project data,,article,http://dx.doi.org/10.5519/0015223,https://badges.altmetric.com/?size=180&score=8&types=tttttttt,https://badges.altmetric.com/?size=100&score=8&types=tttttttt,https://badges.altmetric.com/?size=64&score=8&types=tttttttt
